Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Massachusetts,US,2020-04-14 23:33:31,42.2302,-71.5301,28164,844,,27320.0,25.0,410.3283151,126551.0,2340.0,2.996733419,84000025.0,USA,1843.752968,8.308478909
Michigan,US,2020-04-14 23:33:31,43.3266,-84.5361,27001,1768,452.0,25233.0,26.0,338.89948849999996,86226.0,3910.0,6.547905632999999,84000026.0,USA,1082.254261,14.48094515
Minnesota,US,2020-04-14 23:33:31,45.6945,-93.9002,1695,79,909.0,1616.0,27.0,34.26702728,39241.0,405.0,4.660766962,84000027.0,USA,793.3170604,23.89380531
Mississippi,US,2020-04-14 23:33:31,32.7416,-89.6787,3087,111,,2976.0,28.0,106.62453729999999,37878.0,596.0,3.5957240039999996,84000028.0,USA,1308.300687,19.30677033
Missouri,US,2020-04-14 23:33:31,38.4561,-92.2884,4746,149,,4597.0,29.0,80.99728029,47978.0,1041.0,3.1394858830000003,84000029.0,USA,818.8132141,21.93426043
Montana,US,2020-04-14 23:33:31,46.9219,-110.4544,399,7,197.0,392.0,30.0,46.07459465,9234.0,50.0,1.754385965,84000030.0,USA,1066.297762,12.53132832
Nebraska,US,2020-04-14 23:33:31,41.1254,-98.2681,897,20,,877.0,31.0,58.80918289,11357.0,,2.229654404,84000031.0,USA,744.5885062000001,
Nevada,US,2020-04-14 23:33:31,38.3135,-117.0554,3134,126,,3008.0,32.0,103.8884581,26661.0,,4.020421187,84000032.0,USA,883.7811686000001,
New Hampshire,US,2020-04-14 23:33:31,43.4525,-71.5639,922,25,249.0,897.0,33.0,69.41997428,11610.0,152.0,2.7114967460000003,84000033.0,USA,874.1495677000001,16.48590022
New Jersey,US,2020-04-14 23:33:31,40.2989,-74.521,68824,2805,,66019.0,34.0,774.8539493,139774.0,8185.0,4.075613158,84000034.0,USA,1573.643437,11.89265373
New Mexico,US,2020-04-14 23:33:31,34.8405,-106.2485,1345,31,304.0,1314.0,35.0,80.65807393,31970.0,181.0,2.3048327140000002,84000035.0,USA,1917.203438,13.45724907
New York,US,2020-04-14 23:33:31,42.1657,-74.9481,203020,10842,23887.0,192178.0,36.0,1204.0786369999998,499143.0,46201.0,5.340360556,84000036.0,USA,2960.336041,22.75687124
North Carolina,US,2020-04-14 23:33:31,35.6301,-79.8064,5113,112,,5001.0,37.0,51.55338215,65039.0,418.0,2.190494817,84000037.0,USA,655.7755568,8.175239585
North Dakota,US,2020-04-14 23:33:31,47.5289,-99.78399999999999,341,8,138.0,333.0,38.0,56.23184008,10916.0,42.0,2.346041056,84000038.0,USA,1800.078494,12.31671554
Northern Mariana Islands,US,2020-04-14 23:33:31,15.0979,145.6739,11,2,,9.0,69.0,19.947773100000003,40.0,,18.18181818,580.0,MNP,72.53735674,
Ohio,US,2020-04-14 23:33:31,40.3888,-82.7649,7285,324,,6961.0,39.0,65.19680755,67874.0,2156.0,4.447494852,84000039.0,USA,607.4355684,29.59505834
Oklahoma,US,2020-04-14 23:33:31,35.5653,-96.9289,2184,108,1060.0,2076.0,40.0,59.71073104,28269.0,488.0,4.945054945,84000040.0,USA,772.8766737999999,22.34432234
Oregon,US,2020-04-14 23:33:31,44.571999999999996,-122.0709,1633,55,,1578.0,41.0,40.75292845,32363.0,381.0,3.368034293,84000041.0,USA,807.6466769,23.3312921
Pennsylvania,US,2020-04-14 23:33:31,40.5908,-77.2098,25465,691,,24774.0,42.0,202.3039211,133631.0,2317.0,2.713528372,84000042.0,USA,1061.616936,9.098763007999999
Puerto Rico,US,2020-04-14 23:33:31,18.2208,-66.5901,923,45,,878.0,72.0,31.46510816,7207.0,,4.875406283999999,630.0,PRI,245.68692799999997,
Rhode Island,US,2020-04-14 23:33:31,41.6809,-71.5118,3251,80,135.0,3171.0,44.0,306.88311160000006,22900.0,331.0,2.460781298,84000044.0,USA,2161.6804850000003,10.18148262
South Carolina,US,2020-04-14 23:33:31,33.8569,-80.945,3553,97,,3456.0,45.0,70.49638143,33872.0,675.0,2.73008725,84000045.0,USA,672.0668257,18.99802983
South Dakota,US,2020-04-14 23:33:31,44.2998,-99.4388,988,6,261.0,982.0,46.0,134.25883149999999,9296.0,45.0,0.607287449,84000046.0,USA,1263.2288429999999,4.55465587
Tennessee,US,2020-04-14 23:33:31,35.7478,-86.6923,5827,124,1969.0,5703.0,47.0,88.75952809,78831.0,633.0,2.1280247130000003,84000047.0,USA,1200.789833,10.86322293
Texas,US,2020-04-14 23:33:31,31.0545,-97.5635,15006,342,2580.0,14664.0,48.0,65.28730307,146467.0,1409.0,2.279088365,84000048.0,USA,637.2407982999999,9.389577502
Utah,US,2020-04-14 23:33:31,40.15,-111.8624,2417,18,218.0,2399.0,49.0,84.33703829999999,46476.0,213.0,0.744724866,84000049.0,USA,1621.699707,8.812577576
Vermont,US,2020-04-14 23:33:31,44.0459,-72.7107,752,29,15.0,723.0,50.0,123.15936529999999,10585.0,64.0,3.8563829789999997,84000050.0,USA,1733.566332,8.510638298
Virgin Islands,US,2020-04-14 23:33:31,18.3358,-64.8963,51,1,44.0,50.0,78.0,47.54446806,377.0,,1.960784314,850.0,VIR,351.4561659,
Virginia,US,2020-04-14 23:33:31,37.7693,-78.17,6182,154,721.0,6028.0,51.0,78.18161354,42763.0,1282.0,2.491103203,84000051.0,USA,540.8088547,20.73762536
Washington,US,2020-04-14 23:33:31,47.4009,-121.4905,10799,530,,10269.0,53.0,143.04442350000002,93929.0,387.0,4.907861839,84000053.0,USA,1244.1910970000001,3.5836651539999997
West Virginia,US,2020-04-14 23:33:31,38.4912,-80.9545,640,9,147.0,631.0,54.0,48.37497865,17038.0,164.0,1.40625,84000054.0,USA,1287.832635,25.625
Wisconsin,US,2020-04-14 23:33:31,44.2685,-89.6165,3555,170,,3385.0,55.0,68.70134742,41552.0,1049.0,4.781997187,84000055.0,USA,803.0037659,29.50773558
Wyoming,US,2020-04-14 23:33:31,42.756,-107.3025,282,1,140.0,281.0,56.0,56.71305607,5964.0,43.0,0.354609929,84000056.0,USA,1199.420803,15.24822695
Recovered,US,,,,0,0,47763.0,-47763.0,,,,,,84070001.0,USA,,
Alabama,US,2020-04-15 22:56:51,32.3182,-86.9023,4075,118,,3957.0,1.0,86.90743260088672,34077.0,525.0,2.8957055214723932,84000001.0,USA,726.7594063166669,12.883435582822086
Alaska,US,2020-04-15 22:56:51,61.3707,-152.4044,293,9,106.0,284.0,2.0,49.01722963986556,8664.0,34.0,3.0716723549488054,84000002.0,USA,1449.4378075078337,11.604095563139932
American Samoa,US,,-14.271,-170.132,0,0,,,60.0,0.0,3.0,,,16.0,ASM,5.3917075537822825,
Arizona,US,2020-04-15 22:56:51,33.7298,-111.4312,3964,142,385.0,3822.0,4.0,54.46014730343274,45310.0,590.0,3.5822401614530777,84000004.0,USA,622.4998169320227,14.883955600403633
Arkansas,US,2020-04-15 22:56:51,34.9697,-92.3731,1569,33,489.0,1536.0,5.0,60.601917245358976,21834.0,130.0,2.103250478011472,84000005.0,USA,843.3284009784372,8.2855321861058
California,US,2020-04-15 22:56:51,36.1162,-119.6816,26686,860,,25826.0,6.0,68.06156401321954,216486.0,5163.0,3.2264108521322044,84000006.0,USA,552.13878988855,19.347223263134232
Colorado,US,2020-04-15 22:56:51,39.0598,-105.3111,7956,328,,7628.0,8.0,140.39637447009457,39580.0,1556.0,4.122674710910005,84000008.0,USA,698.4525517252819,19.55756661639015
Connecticut,US,2020-04-15 22:56:51,41.5978,-72.7554,14755,868,,13887.0,9.0,413.85167589593766,50143.0,1908.0,5.882751609623856,84000009.0,USA,1406.4225404574722,12.931209759403592
Delaware,US,2020-04-15 22:56:51,39.3185,-75.5071,2014,46,354.0,1968.0,10.0,206.82629466688027,13102.0,208.0,2.284011916583913,84000010.0,USA,1345.5005524952658,10.327706057596822
Diamond Princess,US,2020-04-15 22:56:51,,,49,0,0.0,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2020-04-15 22:56:51,38.8974,-77.0268,2197,72,530.0,2125.0,11.0,311.3004765150216,11525.0,313.0,3.2771961766044617,84000011.0,USA,1633.0168374308716,14.246700045516613
Florida,US,2020-04-15 22:56:51,27.7663,-81.6868,22511,596,,21915.0,12.0,106.020900119373,213509.0,3344.0,2.647594509350984,84000012.0,USA,1005.5713368391993,14.854959797432365
Georgia,US,2020-04-15 22:56:51,33.0406,-83.6431,14987,552,,14435.0,13.0,147.8096371252204,64090.0,2922.0,3.683192099819844,84000013.0,USA,632.0891201278025,19.496897311002872
Grand Princess,US,2020-04-15 22:56:51,,,103,0,0.0,103.0,99999.0,,,,0.0,84099999.0,USA,,
Guam,US,2020-04-15 22:56:51,13.4443,144.7937,135,5,73.0,130.0,66.0,82.20229070383428,978.0,9.0,3.703703703703704,316.0,GUM,595.5099282099994,6.666666666666668
Hawaii,US,2020-04-15 22:56:51,21.0943,-157.4983,524,9,333.0,515.0,15.0,37.011243224611626,19803.0,45.0,1.717557251908397,84000015.0,USA,1398.7283388873745,8.587786259541986
Idaho,US,2020-04-15 22:56:51,44.2405,-114.4788,1473,39,,1434.0,16.0,91.46244916941791,15398.0,141.0,2.6476578411405294,84000016.0,USA,956.1023708830256,9.572301425661914
Illinois,US,2020-04-15 22:56:51,40.3495,-88.9861,24593,949,,23644.0,17.0,209.5580024392337,116929.0,4283.0,3.858821615906965,84000017.0,USA,996.3569986263228,17.415524742812995
Indiana,US,2020-04-15 22:56:51,39.8494,-86.2583,8960,436,,8524.0,18.0,136.9194409408077,48396.0,,4.866071428571429,84000018.0,USA,739.5483553316217,
Iowa,US,2020-04-15 22:56:51,42.0115,-93.2105,1995,53,908.0,1942.0,19.0,76.12432189255367,19869.0,171.0,2.656641604010025,84000019.0,USA,758.1524569840344,8.571428571428571
Kansas,US,2020-04-15 22:56:51,38.5266,-96.7265,1504,71,,1433.0,20.0,61.67756412990345,14668.0,342.0,4.720744680851063,84000020.0,USA,601.5202863413722,22.739361702127663
Kentucky,US,2020-04-15 22:56:51,37.6681,-84.6701,2210,115,653.0,2095.0,21.0,64.55753405409921,27697.0,687.0,5.203619909502263,84000021.0,USA,809.0724075549257,31.08597285067873
Louisiana,US,2020-04-15 22:56:51,31.1695,-91.8678,21951,1103,,20848.0,22.0,477.4794410416974,121928.0,1943.0,5.024828026058039,84000022.0,USA,2652.1850160508443,8.851532959774044
Maine,US,2020-04-15 22:56:51,44.6939,-69.3819,770,24,305.0,746.0,23.0,65.58739904225362,14846.0,126.0,3.116883116883117,84000023.0,USA,1264.5591249107754,16.363636363636363
Maryland,US,2020-04-15 22:56:51,39.0639,-76.8021,10032,311,607.0,9721.0,24.0,168.79411979974208,55763.0,2231.0,3.100079744816587,84000024.0,USA,938.244268579846,22.238835725677827
Massachusetts,US,2020-04-15 22:56:51,42.2302,-71.5301,29918,1108,,28810.0,25.0,435.88277699200967,132023.0,3454.0,3.7034561133765616,84000025.0,USA,1923.475896343876,11.54488936426232
Michigan,US,2020-04-15 22:56:51,43.3266,-84.5361,28059,1921,452.0,26138.0,26.0,352.17883590830917,89697.0,3918.0,6.846288178481058,84000026.0,USA,1125.8200593202755,13.963434192237784
Minnesota,US,2020-04-15 22:56:51,45.6945,-93.9002,1809,87,940.0,1722.0,27.0,36.571712296060646,40242.0,445.0,4.8092868988391375,84000027.0,USA,813.5538121714055,24.59922609176341
Mississippi,US,2020-04-15 22:56:51,32.7416,-89.6787,3360,122,,3238.0,28.0,116.0539180977105,38151.0,645.0,3.6309523809523814,84000028.0,USA,1317.7300682576645,19.196428571428573
Missouri,US,2020-04-15 22:56:51,38.4561,-92.2884,4791,153,,4638.0,29.0,81.76526967691198,49012.0,1024.0,3.1934877896055105,84000029.0,USA,836.4599034449616,21.3734084742225
Montana,US,2020-04-15 22:56:51,46.9219,-110.4544,404,7,209.0,397.0,30.0,46.651970526116436,9583.0,51.0,1.7326732673267329,84000030.0,USA,1106.5985979004304,12.623762376237625
Nebraska,US,2020-04-15 22:56:51,41.1254,-98.2681,901,20,,881.0,31.0,59.071431193911636,11729.0,,2.2197558268590454,84000031.0,USA,768.9775987496,
Nevada,US,2020-04-15 22:56:51,38.3135,-117.0554,3211,131,,3080.0,32.0,106.4409186603759,27655.0,,4.07972594207412,84000032.0,USA,916.7311135324496,
New Hampshire,US,2020-04-15 22:56:51,43.4525,-71.5639,1139,32,365.0,1107.0,33.0,85.7585148643073,12166.0,178.0,2.809482001755926,84000033.0,USA,916.0123721151558,15.62774363476734
New Jersey,US,2020-04-15 22:56:51,40.2989,-74.521,71030,3156,,67874.0,34.0,799.6901665017299,144021.0,8270.0,4.443193017035056,84000034.0,USA,1621.458221452142,11.642967760101365
New Mexico,US,2020-04-15 22:56:51,34.8405,-106.2485,1484,36,340.0,1448.0,35.0,88.99374105340044,32850.0,181.0,2.4258760107816717,84000035.0,USA,1969.976006471836,12.196765498652294
New York,US,2020-04-15 22:56:51,42.1657,-74.9481,214454,11617,23887.0,202837.0,36.0,1271.8918333849808,526012.0,46201.0,5.417012506178482,84000036.0,USA,3119.6917150647723,21.5435478004607
North Carolina,US,2020-04-15 22:56:51,35.6301,-79.8064,5340,130,,5210.0,37.0,53.842178894168356,67827.0,431.0,2.4344569288389515,84000037.0,USA,683.8864172012654,8.071161048689138
North Dakota,US,2020-04-15 22:56:51,47.5289,-99.784,365,9,142.0,356.0,38.0,60.189506248165465,11317.0,44.0,2.4657534246575343,84000038.0,USA,1866.2044992068177,12.054794520547945
Northern Mariana Islands,US,2020-04-15 22:56:51,15.0979,145.6739,13,2,,11.0,69.0,23.574640940084144,40.0,,15.384615384615385,580.0,MNP,72.53735673872046,
Ohio,US,2020-04-15 22:56:51,40.3888,-82.7649,7794,362,,7432.0,39.0,69.75208209159592,71552.0,2237.0,4.6445984090325885,84000039.0,USA,640.3516779340354,28.701565306646142
Oklahoma,US,2020-04-15 22:56:51,35.5653,-96.9289,2263,123,1115.0,2140.0,40.0,61.87059722213869,29219.0,510.0,5.435262925320371,84000040.0,USA,798.8497482252188,22.536456031816172
Oregon,US,2020-04-15 22:56:51,44.572,-122.0709,1663,58,,1605.0,41.0,41.50160441259632,33351.0,401.0,3.4876728803367407,84000041.0,USA,832.3030720171378,24.113048707155738
Pennsylvania,US,2020-04-15 22:56:51,40.5908,-77.2098,26753,779,,25974.0,42.0,212.53629693019985,137584.0,2395.0,2.9118229731245093,84000042.0,USA,1093.0211145234036,8.952267035472659
Puerto Rico,US,2020-04-15 22:56:51,18.2208,-66.5901,974,51,,923.0,72.0,33.20370026944769,7799.0,,5.236139630390143,630.0,PRI,265.8682324449923,
Rhode Island,US,2020-04-15 22:56:51,41.6809,-71.5118,3251,80,168.0,3171.0,44.0,306.8831116116225,25897.0,331.0,2.460781298062135,84000044.0,USA,2444.586878316268,10.181482620732082
South Carolina,US,2020-04-15 22:56:51,33.8569,-80.945,3656,106,,3550.0,45.0,72.54004236132123,34733.0,675.0,2.899343544857768,84000045.0,USA,689.1502438008125,18.462800875273523
South Dakota,US,2020-04-15 22:56:51,44.2998,-99.4388,1168,6,329.0,1162.0,46.0,158.7189424535122,9859.0,51.0,0.5136986301369864,84000046.0,USA,1339.7346349736106,4.366438356164384
Tennessee,US,2020-04-15 22:56:51,35.7478,-86.6923,5827,124,2196.0,5703.0,47.0,88.75952809238302,80896.0,663.0,2.128024712545049,84000047.0,USA,1232.2448574843688,11.378067616269092
Texas,US,2020-04-15 22:56:51,31.0545,-97.5635,15907,375,3150.0,15532.0,48.0,69.20732573487047,151810.0,1538.0,2.3574526937826112,84000048.0,USA,660.4868372295648,9.668699314767084
Utah,US,2020-04-15 22:56:51,40.15,-111.8624,2548,20,218.0,2528.0,49.0,88.90805692627958,47614.0,221.0,0.7849293563579278,84000049.0,USA,1661.408250583939,8.673469387755103
Vermont,US,2020-04-15 22:56:51,44.0459,-72.7107,759,29,15.0,730.0,50.0,124.30579553252504,11081.0,63.0,3.820816864295125,84000050.0,USA,1814.7991044741896,8.300395256916996
Virgin Islands,US,2020-04-15 22:56:51,18.3358,-64.8963,51,1,44.0,50.0,78.0,47.5444680613044,382.0,,1.96078431372549,850.0,VIR,356.1173882238878,
Virginia,US,2020-04-15 22:56:51,37.7693,-78.17,6500,195,752.0,6305.0,51.0,82.20324943121675,44169.0,1298.0,3.0,84000051.0,USA,558.5900498657559,19.96923076923077
Washington,US,2020-04-15 22:56:51,47.4009,-121.4905,10942,552,,10390.0,53.0,144.9386130267519,122854.0,645.0,5.044781575580332,84000053.0,USA,1627.333975944853,5.894717601900933
West Virginia,US,2020-04-15 22:56:51,38.4912,-80.9545,702,10,211.0,692.0,54.0,53.06130470340847,17656.0,164.0,1.4245014245014245,84000054.0,USA,1334.5447234236185,23.361823361823358
Wisconsin,US,2020-04-15 22:56:51,44.2685,-89.6165,3721,183,,3538.0,55.0,71.90934282281566,43047.0,1091.0,4.918032786885246,84000055.0,USA,831.8950498505094,29.32007524858909
Wyoming,US,2020-04-15 22:56:51,42.756,-107.3025,287,1,129.0,286.0,56.0,57.718606709033864,6329.0,43.0,0.3484320557491289,84000056.0,USA,1272.8259995173355,14.982578397212546
Recovered,US,,,,0,0,52096.0,-52096.0,,,,,,84070001.0,USA,,
Alabama,US,2020-04-16 23:30:51,32.3182,-86.9023,4345,133,,4212.0,1.0,92.66571647873691,36391.0,553.0,3.0609896432681243,84000001.0,USA,776.1100318475752,12.727272727272727
Alaska,US,2020-04-16 23:30:51,61.3707,-152.4044,300,9,110.0,291.0,2.0,50.18828973365075,8735.0,35.0,3.0,84000002.0,USA,1461.3157027447974,11.666666666666664
American Samoa,US,,-14.271,-170.132,0,0,,,60.0,0.0,3.0,,,16.0,ASM,5.3917075537822825,
Arizona,US,2020-04-16 23:30:51,33.7298,-111.4312,4237,150,460.0,4087.0,4.0,58.21080830591436,47398.0,578.0,3.5402407363700727,84000004.0,USA,651.186191192761,13.641727637479349
Arkansas,US,2020-04-16 23:30:51,34.9697,-92.3731,1620,37,548.0,1583.0,5.0,62.57176923994999,22675.0,85.0,2.2839506172839505,84000005.0,USA,875.811646614732,5.246913580246914
California,US,2020-04-16 23:30:51,36.1162,-119.6816,27677,956,,26721.0,6.0,70.58906944442319,246400.0,5031.0,3.4577446977634865,84000006.0,USA,628.4332373850444,18.177548144668854
Colorado,US,2020-04-16 23:30:51,39.0598,-105.3111,8286,355,,7931.0,8.0,146.21975350165957,40533.0,1636.0,4.284335022930244,84000008.0,USA,715.2697645043165,19.744146753560226
Connecticut,US,2020-04-16 23:30:51,41.5978,-72.7554,15884,971,,14913.0,9.0,445.5181307984463,53122.0,1926.0,6.113069755729035,84000009.0,USA,1489.9782261568287,12.12540921682196
Delaware,US,2020-04-16 23:30:51,39.3185,-75.5071,2070,55,378.0,2015.0,10.0,212.5771747569226,13350.0,209.0,2.6570048309178738,84000010.0,USA,1370.9687357511675,10.096618357487925
Diamond Princess,US,2020-04-16 23:30:51,,,49,0,0.0,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2020-04-16 23:30:51,38.8974,-77.0268,2350,81,552.0,2269.0,11.0,332.97957205748787,12150.0,313.0,3.4468085106382977,84000011.0,USA,1721.5752342546716,13.319148936170215
Florida,US,2020-04-16 23:30:51,27.7663,-81.6868,23343,668,,22675.0,12.0,109.93940169190724,219248.0,3460.0,2.8616715931971037,84000012.0,USA,1032.6005201622447,14.82243070727841
Georgia,US,2020-04-16 23:30:51,33.0406,-83.6431,15669,587,,15082.0,13.0,154.53587803530252,67939.0,3108.0,3.7462505584274686,84000013.0,USA,670.0499724194535,19.835343672219032
Grand Princess,US,2020-04-16 23:30:51,,,103,0,0.0,103.0,99999.0,,,,0.0,84099999.0,USA,,
Guam,US,2020-04-16 23:30:51,13.4443,144.7937,135,5,86.0,130.0,66.0,82.20229070383428,1005.0,9.0,3.703703703703704,316.0,GUM,611.9503863507662,6.666666666666668
Hawaii,US,2020-04-16 23:30:51,21.0943,-157.4983,530,9,359.0,521.0,15.0,37.435036085962146,20700.0,45.0,1.69811320754717,84000015.0,USA,1462.0853716592762,8.49056603773585
Idaho,US,2020-04-16 23:30:51,44.2405,-114.4788,1587,41,,1546.0,16.0,98.54100939026895,15831.0,143.0,2.58349086326402,84000016.0,USA,982.9884811955563,9.010712035286703
Illinois,US,2020-04-16 23:30:51,40.3495,-88.9861,25734,1072,,24662.0,17.0,219.28051212829826,122589.0,4423.0,4.165695189243801,84000017.0,USA,1044.5861001513933,17.187378565322142
Indiana,US,2020-04-16 23:30:51,39.8494,-86.2583,9542,477,,9065.0,18.0,145.81309212691818,51115.0,,4.9989520016767965,84000018.0,USA,781.097904429619,
Iowa,US,2020-04-16 23:30:51,42.0115,-93.2105,2141,60,987.0,2081.0,19.0,81.69532489822427,20675.0,175.0,2.8024287716020555,84000019.0,USA,788.9074461797228,8.173750583839327
Kansas,US,2020-04-16 23:30:51,38.5266,-96.7265,1615,80,,1535.0,20.0,66.2295652059801,16122.0,359.0,4.953560371517028,84000020.0,USA,661.147399536106,22.229102167182663
Kentucky,US,2020-04-16 23:30:51,37.6681,-84.6701,2435,129,862.0,2306.0,21.0,71.13013367499167,28324.0,807.0,5.297741273100616,84000021.0,USA,827.3880518318127,33.14168377823409
Louisiana,US,2020-04-16 23:30:51,31.1695,-91.8678,22532,1156,,21376.0,22.0,490.1173871601078,126586.0,1914.0,5.130481093555832,84000022.0,USA,2753.506105585363,8.494585478430677
Maine,US,2020-04-16 23:30:51,44.6939,-69.3819,796,27,333.0,769.0,23.0,67.8020384904336,14872.0,130.0,3.391959798994975,84000023.0,USA,1266.7737643589555,16.331658291457288
Maryland,US,2020-04-16 23:30:51,39.0639,-76.8021,10784,319,736.0,10465.0,24.0,181.44694855666046,58843.0,2451.0,2.958086053412463,84000024.0,USA,990.0670246587144,22.72811572700297
Massachusetts,US,2020-04-16 23:30:51,42.2302,-71.5301,32181,1108,,31073.0,25.0,468.8529863754216,140773.0,3454.0,3.4430253876510983,84000025.0,USA,2050.9568208267992,10.733041235511637
Michigan,US,2020-04-16 23:30:51,43.3266,-84.5361,28809,1996,617.0,26813.0,26.0,361.5923619402858,94286.0,3809.0,6.928390433545072,84000026.0,USA,1183.4182872679296,13.221562706098787
Minnesota,US,2020-04-16 23:30:51,45.6945,-93.9002,1809,87,1020.0,1722.0,27.0,36.571712296060646,41675.0,475.0,4.8092868988391375,84000027.0,USA,842.5241072074779,26.25760088446655
Mississippi,US,2020-04-16 23:30:51,32.7416,-89.6787,3624,129,,3495.0,28.0,125.17244023395918,38415.0,682.0,3.5596026490066226,84000028.0,USA,1326.8485903939136,18.818984547461373
Missouri,US,2020-04-16 23:30:51,38.4561,-92.2884,5174,169,,5005.0,29.0,88.30171265045765,50648.0,1043.0,3.266331658291457,84000029.0,USA,864.3805841361383,20.158484731349045
Montana,US,2020-04-16 23:30:51,46.9219,-110.4544,415,7,218.0,408.0,30.0,47.922197446381986,9936.0,52.0,1.686746987951807,84000030.0,USA,1147.3613345234974,12.530120481927712
Nebraska,US,2020-04-16 23:30:51,41.1254,-98.2681,952,21,,931.0,31.0,62.41509711054815,12294.0,,2.2058823529411766,84000031.0,USA,806.0201721397888,
Nevada,US,2020-04-16 23:30:51,38.3135,-117.0554,3214,137,,3077.0,32.0,106.54036517422865,28451.0,,4.262601120099564,84000032.0,USA,943.1175885413749,
New Hampshire,US,2020-04-16 23:30:51,43.4525,-71.5639,1139,32,365.0,1107.0,33.0,85.7585148643073,12166.0,178.0,2.809482001755926,84000033.0,USA,916.0123721151558,15.62774363476734
New Jersey,US,2020-04-16 23:30:51,40.2989,-74.521,75317,3518,,71799.0,34.0,847.9552903056566,151830.0,8224.0,4.670924226934158,84000034.0,USA,1709.3757282832275,10.919181592469164
New Mexico,US,2020-04-16 23:30:51,34.8405,-106.2485,1484,36,353.0,1448.0,35.0,88.99374105340044,33394.0,215.0,2.4258760107816717,84000035.0,USA,2002.5990490143224,14.487870619946092
New York,US,2020-04-16 23:30:51,42.1657,-74.9481,223691,14832,23887.0,208859.0,36.0,1326.6749797239493,550579.0,50450.0,6.630575213128825,84000036.0,USA,3265.394600862048,22.55343308403109
North Carolina,US,2020-04-16 23:30:51,35.6301,-79.8064,5639,150,,5489.0,37.0,56.85693760004033,70917.0,452.0,2.6600461074658632,84000037.0,USA,715.0422847636212,8.015605603830467
North Dakota,US,2020-04-16 23:30:51,47.5289,-99.784,393,9,163.0,384.0,38.0,64.80678343980554,11704.0,45.0,2.2900763358778624,84000038.0,USA,1930.0218661055576,11.450381679389313
Northern Mariana Islands,US,2020-04-16 23:30:51,15.0979,145.6739,13,2,,11.0,69.0,23.574640940084144,40.0,,15.384615384615385,580.0,MNP,72.53735673872046,
Ohio,US,2020-04-16 23:30:51,40.3888,-82.7649,8414,407,,8007.0,39.0,75.30074656385528,74840.0,2331.0,4.837176135013073,84000039.0,USA,669.7774985546624,27.703826955074874
Oklahoma,US,2020-04-16 23:30:51,35.5653,-96.9289,2357,131,1240.0,2226.0,40.0,64.4405645835532,30899.0,528.0,5.557912600763682,84000040.0,USA,844.781079790925,22.40135765803988
Oregon,US,2020-04-16 23:30:51,44.572,-122.0709,1736,64,,1672.0,41.0,43.32338259787565,34938.0,414.0,3.6866359447004617,84000041.0,USA,871.9080306477994,23.847926267281107
Pennsylvania,US,2020-04-16 23:30:51,40.5908,-77.2098,28258,841,,27417.0,42.0,224.49260563875407,141470.0,2512.0,2.976148347370656,84000042.0,USA,1123.8930186040957,8.889518012598204
